frame_idx,timestamp_s,pose_label,category,karate_terms,n_persons,focal_length_px,head_x,head_y,head_z,spine_x,spine_y,spine_z,hip_l_x,hip_l_y,hip_l_z,hip_r_x,hip_r_y,hip_r_z,lfoot_x,lfoot_y,lfoot_z,rfoot_x,rfoot_y,rfoot_z
4458,185.75,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,956.0,-0.1023,-1.5401,0.1834,-0.1415,-1.5761,0.0395,-0.4411,-0.6979,0.1137,0.2964,-0.717,0.3549,-0.4872,-0.2987,-0.0783,0.441,-0.3383,0.4799
4464,186.0,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,946.5,-0.1281,-1.5408,0.1568,-0.1278,-1.5818,0.0093,-0.4388,-0.6974,0.1139,0.2996,-0.717,0.3516,-0.4854,-0.2964,-0.0789,0.4485,-0.3421,0.4653
4470,186.25,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,976.0,-0.1678,-1.5564,0.0446,-0.0845,-1.5836,-0.0797,-0.431,-0.6935,0.1234,0.2923,-0.7116,0.3552,-0.4834,-0.2962,-0.0649,0.4348,-0.3353,0.498
4476,186.5,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,961.3,-0.1545,-1.5646,0.0108,-0.0672,-1.577,-0.1123,-0.428,-0.6933,0.1191,0.2993,-0.7194,0.3464,-0.475,-0.3008,-0.0691,0.434,-0.3484,0.4787
4482,186.75,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,967.5,-0.1455,-1.5644,-0.0034,-0.0606,-1.5715,-0.1278,-0.4279,-0.6977,0.1152,0.3079,-0.7277,0.3373,-0.464,-0.3121,-0.0794,0.436,-0.3612,0.4701
4488,187.0,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,958.9,-0.1391,-1.5665,-0.0199,-0.0535,-1.5703,-0.1436,-0.429,-0.6963,0.1046,0.3056,-0.7235,0.3358,-0.4614,-0.3115,-0.0845,0.4333,-0.3608,0.4529
4494,187.25,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,955.5,-0.1405,-1.5652,-0.0388,-0.0556,-1.5703,-0.1632,-0.424,-0.6923,0.1063,0.3036,-0.7191,0.3343,-0.4672,-0.3012,-0.0713,0.4334,-0.3569,0.4495
4500,187.5,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,959.7,-0.1407,-1.5636,-0.053,-0.052,-1.5669,-0.1747,-0.4281,-0.6917,0.0964,0.3069,-0.7186,0.3346,-0.4692,-0.2934,-0.0689,0.4368,-0.3543,0.4519
4506,187.75,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,952.5,-0.142,-1.5663,-0.0379,-0.0666,-1.5715,-0.1677,-0.4336,-0.6925,0.0934,0.309,-0.7176,0.3354,-0.4667,-0.2979,-0.0786,0.4421,-0.3485,0.4542
4512,188.0,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,960.7,-0.1276,-1.5695,-0.0145,-0.0562,-1.5709,-0.1472,-0.4286,-0.6989,0.1104,0.3086,-0.7277,0.3355,-0.4597,-0.3073,-0.0668,0.4386,-0.3712,0.434
4518,188.25,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,966.2,-0.1316,-1.5703,0.0151,-0.0595,-1.5711,-0.1174,-0.4287,-0.707,0.1268,0.3119,-0.7377,0.3378,-0.459,-0.3192,-0.0674,0.442,-0.37,0.463
4524,188.5,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,955.4,-0.1263,-1.576,0.0154,-0.0567,-1.5734,-0.1185,-0.4294,-0.7065,0.1252,0.3145,-0.7354,0.3346,-0.4549,-0.3213,-0.0738,0.4461,-0.3689,0.4525
4530,188.75,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,945.6,-0.1362,-1.5733,0.003,-0.0596,-1.5733,-0.1272,-0.42,-0.6895,0.1165,0.2999,-0.7108,0.3299,-0.4641,-0.3025,-0.0698,0.4381,-0.3518,0.4452
4536,189.0,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,937.4,-0.2196,-1.5607,-0.0631,-0.1132,-1.5658,-0.1721,-0.4348,-0.7149,0.0492,0.2336,-0.6446,0.3266,-0.3333,-0.2971,0.0771,0.4596,-0.3273,0.3898
4542,189.25,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,960.4,-0.176,-1.5358,-0.1478,-0.0518,-1.5735,-0.2292,-0.2991,-0.594,0.0227,-0.2026,-0.6075,0.2544,-0.1029,-0.2115,0.1143,0.1775,-0.3521,0.2697
4548,189.5,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,2,972.9,-0.0641,-1.4327,-0.2059,0.0591,-1.5014,-0.263,-0.0279,-0.4762,-0.1373,-0.3667,-1.1331,-0.1593,0.0015,-0.1616,0.1464,-0.7843,-0.9598,-0.2386
4554,189.75,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,964.0,-0.0425,-1.4596,-0.2227,0.0974,-1.5114,-0.2592,0.0489,-0.4635,-0.0667,-0.2798,-1.1666,-0.2417,0.1554,-0.1869,0.2649,-0.3921,-0.7887,-0.4571
4560,190.0,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,1038.0,0.0051,-1.473,-0.3356,0.1485,-1.5218,-0.3152,0.292,-0.5591,-0.1538,-0.247,-0.6543,-0.3023,0.3358,-0.275,0.1836,-0.52,-0.2555,-0.2911
4566,190.25,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,964.3,0.01,-1.483,-0.3732,0.1134,-1.5436,-0.2826,0.414,-0.6961,-0.145,-0.3386,-0.656,-0.2637,0.482,-0.4098,0.181,-0.477,-0.3167,-0.1938
4572,190.5,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,969.6,-0.0908,-1.4891,-0.3679,0.0347,-1.5512,-0.3135,0.4074,-0.6825,-0.1544,-0.3556,-0.6668,-0.2363,0.5121,-0.3977,0.1616,-0.4818,-0.3116,-0.1791
4578,190.75,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,955.9,-0.1182,-1.4963,-0.3641,0.0078,-1.5625,-0.3148,0.407,-0.6651,-0.1414,-0.3722,-0.6639,-0.2173,0.5262,-0.369,0.1669,-0.4936,-0.2959,-0.1729
4584,191.0,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,971.3,-0.0949,-1.4984,-0.3655,0.033,-1.5589,-0.3118,0.407,-0.6746,-0.148,-0.3694,-0.6808,-0.2312,0.5165,-0.3806,0.1618,-0.4924,-0.3104,-0.1813
4590,191.25,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,980.8,-0.0696,-1.5061,-0.354,0.0591,-1.5598,-0.2954,0.4042,-0.6813,-0.1534,-0.3691,-0.6806,-0.2257,0.5093,-0.3804,0.1453,-0.4952,-0.3152,-0.1796
4596,191.5,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,986.2,-0.0693,-1.5049,-0.3495,0.0626,-1.5563,-0.2971,0.4015,-0.6796,-0.1589,-0.3687,-0.6877,-0.2327,0.5042,-0.3791,0.1421,-0.494,-0.322,-0.1857
4602,191.75,mikazuki-geri left side,technique,mikazuki-geri|crescent-kick,1,986.2,-0.08,-1.5082,-0.345,0.0532,-1.5591,-0.2955,0.3983,-0.6823,-0.1697,-0.3674,-0.6926,-0.2387,0.5032,-0.3782,0.1263,-0.4936,-0.3276,-0.1982
4608,192.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,994.6,-0.0877,-1.5168,-0.3259,0.0475,-1.5662,-0.2813,0.4,-0.6793,-0.159,-0.3732,-0.6943,-0.2299,0.5125,-0.3749,0.1328,-0.4957,-0.3276,-0.1927
4614,192.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,990.6,-0.0915,-1.5199,-0.3191,0.0463,-1.5674,-0.281,0.3995,-0.6819,-0.1682,-0.3713,-0.6985,-0.2376,0.5147,-0.3784,0.128,-0.4968,-0.3297,-0.198
4620,192.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,996.7,-0.0828,-1.5142,-0.3163,0.0523,-1.5641,-0.2733,0.3966,-0.687,-0.1628,-0.367,-0.6958,-0.2264,0.5155,-0.3737,0.1189,-0.4952,-0.3223,-0.1961
4626,192.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,2,975.3,-0.0763,-1.5216,-0.2856,0.0605,-1.5736,-0.2523,0.3983,-0.6847,-0.1624,-0.376,-0.694,-0.2125,0.5123,-0.375,0.1147,-0.5122,-0.3187,-0.1928
4632,193.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,2,952.8,-0.0782,-1.5167,-0.28,0.0575,-1.572,-0.2492,0.3982,-0.682,-0.1646,-0.3811,-0.6945,-0.2064,0.5136,-0.3692,0.1076,-0.514,-0.3191,-0.192
4638,193.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,2,956.3,-0.0742,-1.5167,-0.3013,0.061,-1.5726,-0.2672,0.3973,-0.6813,-0.1662,-0.3802,-0.6939,-0.2056,0.5175,-0.3652,0.1065,-0.5146,-0.3151,-0.1887
4644,193.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,949.7,-0.0681,-1.5108,-0.3177,0.069,-1.5652,-0.2826,0.3972,-0.6881,-0.1715,-0.3696,-0.6967,-0.2209,0.5225,-0.3752,0.1069,-0.5016,-0.3228,-0.1878
4650,193.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,969.9,-0.0858,-1.5007,-0.3438,0.0523,-1.5558,-0.3104,0.3928,-0.6798,-0.1637,-0.3697,-0.6924,-0.2208,0.5117,-0.3656,0.1138,-0.5051,-0.3224,-0.1864
4656,194.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,953.5,-0.0801,-1.4917,-0.3691,0.0562,-1.5441,-0.3283,0.3985,-0.6705,-0.1495,-0.3766,-0.6929,-0.2246,0.5127,-0.3636,0.143,-0.5032,-0.3266,-0.1774
4662,194.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,975.1,-0.0799,-1.4956,-0.3656,0.0563,-1.5454,-0.3238,0.3978,-0.6695,-0.1528,-0.3835,-0.6905,-0.2131,0.5098,-0.3646,0.1449,-0.5142,-0.327,-0.1552
4668,194.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,977.7,-0.0734,-1.4981,-0.3684,0.0608,-1.547,-0.3212,0.3994,-0.6665,-0.1505,-0.3851,-0.6913,-0.2164,0.5107,-0.3631,0.155,-0.512,-0.3256,-0.1527
4674,194.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,993.4,-0.0656,-1.503,-0.3686,0.067,-1.5514,-0.3169,0.3974,-0.6675,-0.1491,-0.382,-0.6917,-0.2185,0.5127,-0.3662,0.1509,-0.5123,-0.3284,-0.1588
4680,195.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,978.3,-0.0585,-1.51,-0.3537,0.0701,-1.5621,-0.297,0.3995,-0.6692,-0.1475,-0.3861,-0.6957,-0.2202,0.5145,-0.3631,0.1475,-0.5143,-0.3267,-0.1652
4686,195.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,966.6,-0.0684,-1.5098,-0.3521,0.0619,-1.5621,-0.2991,0.3992,-0.6696,-0.1546,-0.3885,-0.6936,-0.2167,0.5137,-0.3599,0.1398,-0.5184,-0.3231,-0.1652
4692,195.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,970.7,-0.0726,-1.5119,-0.3525,0.059,-1.5625,-0.2998,0.4005,-0.6719,-0.1551,-0.3867,-0.6959,-0.2195,0.5142,-0.3606,0.1364,-0.5133,-0.3295,-0.1654
4698,195.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,947.5,-0.0757,-1.5168,-0.3433,0.058,-1.5663,-0.2949,0.3996,-0.6774,-0.1692,-0.3884,-0.698,-0.2216,0.5171,-0.3622,0.1181,-0.5123,-0.3313,-0.1674
4704,196.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,954.1,-0.0864,-1.5106,-0.3466,0.0486,-1.5607,-0.3022,0.3833,-0.6605,-0.1819,-0.393,-0.6962,-0.2093,0.5113,-0.3536,0.1135,-0.5264,-0.322,-0.1582
4710,196.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,949.4,-0.1588,-1.5218,-0.2921,-0.0126,-1.5633,-0.2636,0.3236,-0.5864,-0.087,-0.4335,-0.7238,-0.0205,0.6204,-0.3386,0.1202,-0.5816,-0.3592,0.052
4716,196.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,921.7,-0.1913,-1.5363,-0.2642,-0.0433,-1.5727,-0.268,-0.0083,-0.4839,-0.118,-0.3071,-0.5877,0.0792,0.3339,-0.4001,0.1473,-0.2859,-0.2316,0.1881
4722,196.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,909.3,-0.2037,-1.5376,-0.0848,-0.095,-1.5761,-0.1822,-0.3709,-0.6394,-0.0624,-0.0371,-0.5708,0.3153,-0.5148,-0.2246,-0.1209,0.0604,-0.1935,0.376
4728,197.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,913.0,-0.1564,-1.5459,-0.1124,-0.051,-1.5585,-0.2202,-0.4115,-0.6745,0.0068,0.1865,-0.611,0.3193,-0.3662,-0.2366,0.016,0.3776,-0.2813,0.4222
4734,197.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,945.9,-0.1838,-1.556,-0.0976,-0.0855,-1.5597,-0.2132,-0.4159,-0.6916,0.0668,0.246,-0.6273,0.2935,-0.3507,-0.255,0.063,0.443,-0.2906,0.3635
4740,197.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,904.9,-0.1661,-1.5667,-0.1051,-0.0727,-1.5606,-0.2245,-0.4157,-0.6935,0.081,0.2689,-0.6191,0.2628,-0.3504,-0.2591,0.0831,0.4632,-0.2994,0.3208
4746,197.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,916.1,-0.1571,-1.5651,-0.1094,-0.0575,-1.5613,-0.2234,-0.4175,-0.6947,0.0746,0.2671,-0.6144,0.2557,-0.3576,-0.2608,0.0722,0.4516,-0.2938,0.3056
4752,198.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,904.5,-0.1543,-1.5633,-0.1027,-0.0589,-1.5623,-0.2202,-0.4157,-0.6921,0.0701,0.2665,-0.6085,0.2474,-0.356,-0.2564,0.0602,0.4503,-0.2849,0.2964
4758,198.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,735.6,0.0327,-1.6236,0.0807,-0.0696,-1.6225,-0.0324,-0.1671,-0.6596,0.3425,0.1877,-0.5079,-0.0027,-0.2541,-0.2462,0.3236,0.2399,-0.1501,-0.1676
4764,198.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,715.3,0.0187,-1.6265,0.0851,-0.0745,-1.6217,-0.0353,-0.1702,-0.6585,0.3419,0.1913,-0.5083,-0.0049,-0.2558,-0.2464,0.3217,0.2453,-0.1564,-0.1777
4770,198.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,781.3,0.0198,-1.6307,0.0385,-0.0691,-1.6166,-0.0854,-0.1586,-0.6916,0.3805,0.1944,-0.4999,0.0331,-0.254,-0.2658,0.4271,0.2653,-0.1469,-0.0641
4776,199.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,796.3,0.0234,-1.6234,0.0228,-0.0698,-1.613,-0.0982,-0.147,-0.7053,0.3924,0.1972,-0.5012,0.0148,-0.2408,-0.2739,0.4287,0.2682,-0.1469,-0.0812
4782,199.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,846.7,0.034,-1.6242,0.0249,-0.0659,-1.6165,-0.0917,-0.1467,-0.7153,0.3955,0.1927,-0.5059,0.0406,-0.2395,-0.2969,0.49,0.2591,-0.1536,-0.0578
4788,199.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,844.0,0.0353,-1.6217,0.0094,-0.06,-1.6119,-0.1099,-0.1494,-0.7061,0.3907,0.1928,-0.5045,0.0349,-0.2412,-0.286,0.4875,0.2616,-0.1428,-0.0493
4794,199.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,841.3,0.0223,-1.6182,0.0085,-0.0692,-1.6078,-0.1138,-0.1531,-0.7061,0.3917,0.1965,-0.5058,0.0505,-0.2355,-0.2848,0.4992,0.2723,-0.1435,-0.0288
4800,200.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,805.3,0.021,-1.6179,0.0304,-0.0701,-1.6124,-0.0925,-0.1496,-0.6921,0.3858,0.2013,-0.5056,0.0374,-0.2397,-0.2694,0.4794,0.2776,-0.145,-0.0457
4806,200.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,789.0,0.0161,-1.6115,0.0603,-0.0719,-1.6136,-0.0655,-0.151,-0.6953,0.3855,0.1993,-0.506,0.0399,-0.2374,-0.2699,0.475,0.286,-0.1406,-0.0473
4812,200.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,777.0,0.0164,-1.6064,0.1082,-0.0734,-1.616,-0.0171,-0.1162,-0.6815,0.379,0.2181,-0.5161,0.0024,-0.2057,-0.2494,0.4189,0.3287,-0.1226,-0.1285
4818,200.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,743.3,0.0336,-1.5922,0.1478,-0.0654,-1.6136,0.0312,-0.0697,-0.6431,0.3484,0.2225,-0.5191,0.019,-0.1266,-0.2111,0.3084,0.3542,-0.1442,-0.2874
4824,201.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,750.2,0.0337,-1.577,0.1448,-0.0686,-1.6145,0.0368,-0.0549,-0.6029,0.3215,0.1949,-0.5575,0.2057,-0.1188,-0.1758,0.2398,0.2543,-0.1771,0.0403
4830,201.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,756.0,0.0169,-1.5878,0.1259,-0.0814,-1.613,0.0109,-0.1054,-0.597,0.3117,0.2657,-0.5807,0.185,-0.1919,-0.1924,0.1726,0.4622,-0.2031,0.2438
4836,201.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,784.1,0.0093,-1.5945,0.0979,-0.0842,-1.6156,-0.0221,-0.1513,-0.5948,0.302,0.2399,-0.5902,0.2294,-0.2984,-0.2161,0.1466,0.3666,-0.2054,0.2837
4842,201.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,759.0,0.0315,-1.5961,0.1179,-0.0604,-1.6207,-0.003,-0.1447,-0.589,0.295,0.2446,-0.5672,0.197,-0.2366,-0.1958,0.1254,0.4221,-0.192,0.2447
4848,202.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,792.0,0.0386,-1.5932,0.1232,-0.0527,-1.6194,0.0027,-0.0933,-0.57,0.2679,0.1998,-0.5588,0.2006,-0.1304,-0.1532,0.16,0.3214,-0.1637,0.1971
4854,202.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,757.5,0.0035,-1.5988,0.1285,-0.0875,-1.618,0.0066,-0.0769,-0.5857,0.2957,0.1897,-0.5142,0.1005,-0.1345,-0.1612,0.2247,0.2895,-0.1471,-0.1236
4860,202.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,788.9,-0.0006,-1.5965,0.1515,-0.1018,-1.6141,0.037,-0.1015,-0.6323,0.3495,0.2062,-0.507,-0.0079,-0.2068,-0.2005,0.3467,0.3122,-0.0898,-0.1451
4866,202.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,761.4,0.0254,-1.6041,0.138,-0.0741,-1.6201,0.0217,-0.1447,-0.6358,0.3475,0.1761,-0.4929,0.0096,-0.262,-0.2052,0.3911,0.2523,-0.1002,-0.0441
4872,203.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,782.4,0.0262,-1.5986,0.1369,-0.0684,-1.6191,0.0166,-0.1497,-0.6412,0.3476,0.1735,-0.4923,0.0138,-0.2549,-0.2087,0.3892,0.2616,-0.1011,-0.0633
4878,203.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,777.1,0.0488,-1.5905,0.1403,-0.0432,-1.615,0.0189,-0.1162,-0.6297,0.3226,0.1788,-0.5012,0.0049,-0.1629,-0.2024,0.2438,0.3244,-0.125,-0.2333
4884,203.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,738.3,0.0479,-1.5978,0.1321,-0.0441,-1.6223,0.0105,-0.0965,-0.5848,0.2814,0.1363,-0.5313,0.2027,-0.1258,-0.1753,0.139,0.182,-0.1583,-0.0107
4890,203.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,727.7,0.0133,-1.5881,0.1295,-0.0832,-1.6158,0.0115,-0.1402,-0.5794,0.2658,0.2088,-0.5616,0.2102,-0.181,-0.1795,0.092,0.3806,-0.1694,0.1985
4896,204.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,741.5,-0.0269,-1.5898,0.1599,-0.1101,-1.6174,0.033,-0.1912,-0.5793,0.2621,0.2088,-0.5602,0.2152,-0.3083,-0.2057,0.0754,0.3017,-0.1816,0.2325
4902,204.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,765.2,0.0018,-1.5899,0.1611,-0.0816,-1.623,0.0354,-0.2135,-0.594,0.2645,0.1838,-0.5593,0.2367,-0.3251,-0.2092,0.0847,0.2815,-0.1832,0.2495
4908,204.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,736.5,0.0081,-1.5856,0.1603,-0.0754,-1.6204,0.0357,-0.1831,-0.5816,0.2689,0.2147,-0.5521,0.2058,-0.2661,-0.1916,0.092,0.3428,-0.1747,0.2414
4914,204.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,739.3,0.0226,-1.5715,0.1888,-0.0712,-1.6165,0.0753,-0.1208,-0.5566,0.2676,0.2565,-0.5408,0.1285,-0.1613,-0.1342,0.1587,0.426,-0.1413,0.2084
4920,205.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,740.8,0.0066,-1.5915,0.1836,-0.089,-1.6268,0.0679,-0.0921,-0.5753,0.3008,0.2268,-0.5079,0.0596,-0.1543,-0.1512,0.222,0.3109,-0.1302,-0.1974
4926,205.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,784.8,0.0099,-1.5961,0.171,-0.0868,-1.6231,0.0534,-0.1179,-0.6361,0.3539,0.198,-0.5042,-0.0548,-0.2218,-0.2043,0.3323,0.289,-0.0974,-0.1787
4932,205.5,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,768.0,0.0364,-1.5976,0.1428,-0.0652,-1.6236,0.0296,-0.1382,-0.6452,0.36,0.1812,-0.4944,-0.0014,-0.2591,-0.2214,0.4056,0.2478,-0.1167,-0.081
4938,205.75,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,772.6,0.0362,-1.6018,0.1556,-0.0579,-1.6221,0.0342,-0.1317,-0.6502,0.354,0.1776,-0.4972,-0.0227,-0.2311,-0.2211,0.3504,0.2681,-0.1178,-0.1322
4944,206.0,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,754.2,0.0479,-1.5968,0.1777,-0.0489,-1.6241,0.0602,-0.1086,-0.6181,0.3275,0.1829,-0.4913,0.0229,-0.1612,-0.1937,0.2383,0.2931,-0.1437,-0.3049
4950,206.25,tsukami-yose (grabbing pull) with kiai and gyaku-zuki,technique,tsukami-yose|kiai|semi-circular|pivot|gyaku-zuki,1,755.0,0.026,-1.5948,0.1616,-0.0702,-1.6272,0.0457,-0.1194,-0.5702,0.2729,0.1943,-0.5415,0.1927,-0.1709,-0.1693,0.1147,0.2763,-0.1559,0.0397
